Product,Price per Unit,Units Sold,Total Sales,Timestamp
Vegetables,13.26,77,1020.75,2024-11-27 10:33:28
Rice,39.94,15,599.16,2024-11-27 10:33:28
Milk,14.58,60,874.99,2024-11-27 10:33:28
Bread,23.1,61,1409.24,2024-11-27 10:33:28
Vegetables,25.28,13,328.58,2024-11-27 10:33:28
Fruits,17.6,50,880.0,2024-11-27 10:33:28
Bread,19.7,60,1182.18,2024-11-27 10:33:28
Milk,12.67,23,291.32,2024-11-27 10:33:28
Bread,29.98,49,1469.16,2024-11-27 10:33:28
Vegetables,26.7,11,293.73,2024-11-27 10:33:28
Vegetables,16.74,60,1004.62,2024-11-27 10:33:28
Bread,15.83,87,1377.56,2024-11-27 10:33:28
Milk,12.9,78,1005.92,2024-11-27 10:33:28
Rice,42.49,35,1487.0,2024-11-27 10:33:28
Milk,17.16,64,1098.05,2024-11-27 10:33:28
Vegetables,23.34,93,2170.95,2024-11-27 10:33:28
Vegetables,6.06,74,448.23,2024-11-27 10:33:28
Bread,29.81,64,1907.89,2024-11-27 10:33:28
Eggs,7.55,26,196.41,2024-11-27 10:33:28
Rice,34.16,94,3211.37,2024-11-27 10:33:28
Vegetables,10.62,19,201.7,2024-11-27 10:33:28
Eggs,9.85,69,679.65,2024-11-27 10:33:28
Eggs,10.61,97,1029.35,2024-11-27 10:33:28
Milk,19.63,37,726.17,2024-11-27 10:33:28
Rice,22.56,43,969.97,2024-11-27 10:33:28
Milk,15.08,47,708.83,2024-11-27 10:33:28
Vegetables,25.6,89,2278.28,2024-11-27 10:33:28
Milk,17.72,54,956.9,2024-11-27 10:33:28
Bread,25.73,83,2135.51,2024-11-27 10:33:28
Fruits,20.5,65,1332.45,2024-11-27 10:33:28
Bread,15.63,70,1094.01,2024-11-27 10:33:28
Bread,18.19,49,891.5,2024-11-27 10:33:28
Milk,17.51,84,1470.75,2024-11-27 10:33:28
Rice,43.85,46,2017.08,2024-11-27 10:33:28
Eggs,11.0,64,703.95,2024-11-27 10:33:28
Rice,44.41,4,177.65,2024-11-27 10:33:28
Fruits,28.18,32,901.83,2024-11-27 10:33:28
Bread,15.82,31,490.52,2024-11-27 10:33:28
Vegetables,8.35,37,308.99,2024-11-27 10:33:28
Fruits,33.73,68,2293.96,2024-11-27 10:33:28
Milk,19.98,82,1638.28,2024-11-27 10:33:28
Fruits,25.98,35,909.46,2024-11-27 10:33:28
Eggs,6.88,53,364.44,2024-11-27 10:33:28
Eggs,9.7,28,271.7,2024-11-27 10:33:28
Vegetables,16.81,98,1647.35,2024-11-27 10:33:28
Rice,33.87,86,2912.94,2024-11-27 10:33:28
Bread,20.71,87,1801.88,2024-11-27 10:33:28
Vegetables,18.78,100,1878.36,2024-11-27 10:33:28
Vegetables,6.89,26,179.16,2024-11-27 10:33:28
Eggs,8.72,21,183.21,2024-11-27 10:33:28
Fruits,25.61,49,1254.72,2024-11-27 10:33:28
Milk,24.95,13,324.41,2024-11-27 10:33:28
Milk,17.16,90,1544.11,2024-11-27 10:33:28
Milk,20.58,99,2037.37,2024-11-27 10:33:28
Vegetables,21.68,61,1322.28,2024-11-27 10:33:28
Bread,24.24,27,654.52,2024-11-27 10:33:28
Milk,15.2,48,729.75,2024-11-27 10:33:28
Fruits,24.17,34,821.71,2024-11-27 10:33:28
Rice,28.72,35,1005.33,2024-11-27 10:33:28
Milk,14.74,44,648.58,2024-11-27 10:33:28
Vegetables,15.52,63,977.92,2024-11-27 10:33:28
Vegetables,6.1,34,207.57,2024-11-27 10:33:28
Vegetables,38.16,85,3243.7,2024-11-27 10:33:28
Rice,30.32,44,1333.88,2024-11-27 10:33:28
Eggs,6.61,21,138.72,2024-11-27 10:33:28
Vegetables,37.68,76,2863.94,2024-11-27 10:33:28
Rice,43.13,41,1768.16,2024-11-27 10:33:28
Rice,40.98,52,2130.84,2024-11-27 10:33:28
Eggs,5.54,26,144.09,2024-11-27 10:33:28
Bread,15.38,13,199.98,2024-11-27 10:33:28
Bread,20.12,93,1871.15,2024-11-27 10:33:28
Vegetables,36.87,47,1733.04,2024-11-27 10:33:28
Rice,37.77,41,1548.61,2024-11-27 10:33:28
Milk,14.43,58,836.65,2024-11-27 10:33:28
Milk,20.48,94,1925.02,2024-11-27 10:33:28
Rice,43.69,40,1747.58,2024-11-27 10:33:28
Eggs,5.08,65,330.13,2024-11-27 10:33:28
Bread,20.39,80,1630.8,2024-11-27 10:33:28
Fruits,38.59,28,1080.63,2024-11-27 10:33:28
Rice,45.16,28,1264.48,2024-11-27 10:33:28
Milk,23.85,29,691.63,2024-11-27 10:33:28
Eggs,6.34,28,177.44,2024-11-27 10:33:28
Bread,15.25,24,365.88,2024-11-27 10:33:28
Bread,15.08,67,1010.03,2024-11-27 10:33:28
Bread,25.1,4,100.42,2024-11-27 10:33:28
Fruits,20.18,33,666.03,2024-11-27 10:33:28
Bread,29.89,90,2690.21,2024-11-27 10:33:28
Milk,19.43,6,116.59,2024-11-27 10:33:28
Bread,27.12,20,542.41,2024-11-27 10:33:28
Fruits,44.85,13,583.01,2024-11-27 10:33:28
Milk,12.72,2,25.44,2024-11-27 10:33:28
Milk,12.81,26,332.98,2024-11-27 10:33:28
Eggs,11.6,41,475.57,2024-11-27 10:33:28
Rice,30.18,51,1539.42,2024-11-27 10:33:28
Eggs,8.19,82,671.32,2024-11-27 10:33:28
Fruits,29.79,86,2561.51,2024-11-27 10:33:28
Milk,24.44,8,195.54,2024-11-27 10:33:28
Rice,41.84,38,1589.75,2024-11-27 10:33:28
Vegetables,28.09,78,2190.79,2024-11-27 10:33:28
Vegetables,24.49,45,1101.93,2024-11-27 10:33:28
Rice,39.11,76,2972.51,2024-11-27 10:33:28
Bread,22.27,82,1826.0,2024-11-27 10:33:28
Fruits,32.43,91,2951.15,2024-11-27 10:33:28
Milk,15.82,99,1565.92,2024-11-27 10:33:28
Bread,27.73,83,2301.82,2024-11-27 10:33:28
Eggs,7.28,67,487.9,2024-11-27 10:33:28
Bread,23.62,95,2244.28,2024-11-27 10:33:28
Eggs,6.3,69,434.98,2024-11-27 10:33:28
Eggs,9.52,89,847.12,2024-11-27 10:33:28
Milk,13.99,47,657.57,2024-11-27 10:33:28
Vegetables,8.68,34,295.07,2024-11-27 10:33:28
Rice,41.45,49,2031.21,2024-11-27 10:33:28
Eggs,10.43,17,177.35,2024-11-27 10:33:28
Vegetables,14.76,94,1387.44,2024-11-27 10:33:28
Vegetables,25.19,3,75.58,2024-11-27 10:33:28
Milk,11.22,45,504.93,2024-11-27 10:33:28
Milk,16.24,94,1526.18,2024-11-27 10:33:28
Rice,41.85,10,418.47,2024-11-27 10:33:28
Eggs,10.69,45,481.19,2024-11-27 10:33:28
Milk,19.9,75,1492.46,2024-11-27 10:33:28
Milk,22.87,92,2104.06,2024-11-27 10:33:28
Fruits,29.0,30,870.08,2024-11-27 10:33:28
Vegetables,11.63,1,11.63,2024-11-27 10:33:28
Vegetables,7.95,96,763.47,2024-11-27 10:33:28
Fruits,39.06,53,2070.41,2024-11-27 10:33:28
Fruits,38.97,23,896.36,2024-11-27 10:33:28
Milk,23.45,35,820.77,2024-11-27 10:33:28
Fruits,37.59,52,1954.66,2024-11-27 10:33:28
Fruits,14.51,49,711.11,2024-11-27 10:33:28
Rice,38.97,46,1792.62,2024-11-27 10:33:28
Rice,38.5,42,1616.93,2024-11-27 10:33:28
Bread,29.0,34,986.11,2024-11-27 10:33:28
Bread,24.31,17,413.25,2024-11-27 10:33:28
Rice,25.52,72,1837.54,2024-11-27 10:33:28
Fruits,22.7,76,1725.13,2024-11-27 10:33:28
Milk,20.43,88,1797.96,2024-11-27 10:33:28
Rice,29.65,25,741.28,2024-11-27 10:33:28
Bread,20.54,4,82.18,2024-11-27 10:33:28
Fruits,42.35,58,2456.09,2024-11-27 10:33:28
Bread,26.66,27,719.84,2024-11-27 10:33:28
Eggs,7.41,70,518.36,2024-11-27 10:33:28
Fruits,25.57,6,153.39,2024-11-27 10:33:28
Bread,24.36,41,998.94,2024-11-27 10:33:28
Rice,44.3,20,886.07,2024-11-27 10:33:28
Milk,24.37,27,657.98,2024-11-27 10:33:28
Fruits,26.98,90,2427.96,2024-11-27 10:33:28
Eggs,5.96,21,125.09,2024-11-27 10:33:28
Milk,15.21,73,1110.46,2024-11-27 10:33:28
Fruits,26.76,2,53.52,2024-11-27 10:33:28
Bread,29.06,75,2179.41,2024-11-27 10:33:28
Fruits,26.72,2,53.43,2024-11-27 10:33:28
Milk,23.67,99,2342.91,2024-11-27 10:33:28
Bread,21.24,7,148.65,2024-11-27 10:33:28
Rice,43.46,35,1521.09,2024-11-27 10:33:28
Eggs,8.64,29,250.56,2024-11-27 10:33:28
Vegetables,19.44,87,1691.67,2024-11-27 10:33:28
Fruits,35.01,72,2520.52,2024-11-27 10:33:28
Vegetables,22.08,29,640.3,2024-11-27 10:33:28
Bread,29.36,80,2348.95,2024-11-27 10:33:28
Milk,14.05,15,210.68,2024-11-27 10:33:28
Milk,19.88,24,477.02,2024-11-27 10:33:28
Vegetables,9.15,28,256.26,2024-11-27 10:33:28
Fruits,18.98,77,1461.28,2024-11-27 10:33:28
Milk,14.3,97,1386.76,2024-11-27 10:33:28
Rice,44.59,11,490.53,2024-11-27 10:33:28
Vegetables,13.2,84,1109.03,2024-11-27 10:33:28
Bread,24.47,44,1076.47,2024-11-27 10:33:28
Eggs,5.9,13,76.65,2024-11-27 10:33:28
Rice,41.09,16,657.36,2024-11-27 10:33:28
Vegetables,12.33,48,591.78,2024-11-27 10:33:28
Eggs,8.81,96,845.28,2024-11-27 10:33:28
Rice,29.62,83,2458.74,2024-11-27 10:33:28
Rice,43.79,83,3634.63,2024-11-27 10:33:28
Milk,22.73,98,2227.63,2024-11-27 10:33:28
Fruits,14.11,35,493.88,2024-11-27 10:33:28
Eggs,8.5,44,374.1,2024-11-27 10:33:28
Rice,37.23,84,3127.19,2024-11-27 10:33:28
Vegetables,36.78,29,1066.76,2024-11-27 10:33:28
Fruits,23.63,31,732.48,2024-11-27 10:33:28
Vegetables,37.1,70,2596.78,2024-11-27 10:33:28
Vegetables,23.28,28,651.7,2024-11-27 10:33:28
Milk,20.42,51,1041.28,2024-11-27 10:33:28
Rice,48.93,93,4550.76,2024-11-27 10:33:28
Vegetables,33.56,43,1443.1,2024-11-27 10:33:28
Milk,21.6,69,1490.43,2024-11-27 10:33:28
Bread,24.33,9,219.01,2024-11-27 10:33:28
Fruits,28.22,82,2313.75,2024-11-27 10:33:28
Eggs,10.15,86,872.89,2024-11-27 10:33:28
Bread,26.13,9,235.13,2024-11-27 10:33:28
Fruits,42.94,72,3091.49,2024-11-27 10:33:28
Fruits,16.78,33,553.9,2024-11-27 10:33:28
Vegetables,9.64,51,491.51,2024-11-27 10:33:28
Rice,39.78,57,2267.32,2024-11-27 10:33:28
Milk,19.44,71,1380.58,2024-11-27 10:33:28
Eggs,10.56,49,517.23,2024-11-27 10:33:28
Vegetables,35.62,10,356.25,2024-11-27 10:33:28
Milk,18.4,93,1711.08,2024-11-27 10:33:28
Vegetables,14.67,59,865.75,2024-11-27 10:33:28
Eggs,8.58,73,626.37,2024-11-27 10:33:28
Fruits,36.91,78,2879.36,2024-11-27 10:33:28
Milk,18.88,94,1775.02,2024-11-27 10:33:28
Fruits,38.02,12,456.27,2024-11-27 10:33:28
Milk,22.17,34,753.88,2024-11-27 10:33:28
Eggs,11.88,92,1093.09,2024-11-27 10:33:28
Eggs,9.33,40,373.07,2024-11-27 10:33:28
Bread,19.75,72,1421.99,2024-11-27 10:33:28
Eggs,5.93,33,195.57,2024-11-27 10:33:28
Bread,20.7,48,993.55,2024-11-27 10:33:28
Eggs,11.74,34,399.06,2024-11-27 10:33:28
Rice,27.33,67,1830.87,2024-11-27 10:33:28
Eggs,8.59,76,652.87,2024-11-27 10:33:28
Fruits,24.36,39,950.07,2024-11-27 10:33:28
Fruits,19.73,45,887.8,2024-11-27 10:33:28
Eggs,6.55,98,641.43,2024-11-27 10:33:28
Eggs,5.03,93,467.62,2024-11-27 10:33:28
Vegetables,32.38,54,1748.78,2024-11-27 10:33:28
Fruits,25.69,67,1721.32,2024-11-27 10:33:28
Milk,10.59,92,974.22,2024-11-27 10:33:28
Fruits,22.3,94,2095.81,2024-11-27 10:33:28
Milk,16.2,25,404.88,2024-11-27 10:33:28
Eggs,11.15,83,925.53,2024-11-27 10:33:28
Bread,20.26,19,384.97,2024-11-27 10:33:28
Eggs,6.28,58,364.09,2024-11-27 10:33:28
Fruits,45.38,82,3721.26,2024-11-27 10:33:28
Fruits,42.68,64,2731.78,2024-11-27 10:33:28
Bread,24.8,48,1190.17,2024-11-27 10:33:28
Vegetables,20.45,9,184.02,2024-11-27 10:33:28
Milk,23.84,37,882.18,2024-11-27 10:33:28
Vegetables,6.51,41,266.9,2024-11-27 10:33:28
Vegetables,7.55,55,415.42,2024-11-27 10:33:28
Fruits,26.58,34,903.83,2024-11-27 10:33:28
Bread,20.8,69,1434.93,2024-11-27 10:33:28
Fruits,48.45,56,2713.21,2024-11-27 10:33:28
Bread,18.42,15,276.29,2024-11-27 10:33:28
Milk,20.54,7,143.75,2024-11-27 10:33:28
Milk,24.43,69,1685.33,2024-11-27 10:33:28
Milk,21.89,22,481.51,2024-11-27 10:33:28
Milk,17.62,81,1426.97,2024-11-27 10:33:28
Bread,24.46,44,1076.31,2024-11-27 10:33:28
Vegetables,14.93,65,970.32,2024-11-27 10:33:28
Fruits,12.98,72,934.28,2024-11-27 10:33:28
Vegetables,39.18,31,1214.68,2024-11-27 10:33:28
Milk,15.5,40,620.08,2024-11-27 10:33:28
Milk,20.3,27,547.98,2024-11-27 10:33:28
Vegetables,39.0,98,3821.95,2024-11-27 10:33:28
Milk,19.38,51,988.3,2024-11-27 10:33:28
Rice,37.36,11,410.91,2024-11-27 10:33:28
Milk,23.99,1,23.99,2024-11-27 10:33:28
Milk,16.62,69,1147.02,2024-11-27 10:33:28
Bread,16.63,31,515.63,2024-11-27 10:33:28
Eggs,5.08,21,106.72,2024-11-27 10:33:28
Eggs,6.14,2,12.28,2024-11-27 10:33:28
Fruits,40.16,95,3815.59,2024-11-27 10:33:28
Fruits,33.69,53,1785.47,2024-11-27 10:33:28
Fruits,21.91,31,679.28,2024-11-27 10:33:28
Fruits,47.91,50,2395.3,2024-11-27 10:33:28
Eggs,7.69,10,76.93,2024-11-27 10:33:28
Eggs,6.34,37,234.56,2024-11-27 10:33:28
Bread,26.79,77,2063.2,2024-11-27 10:33:28
Fruits,24.24,81,1963.09,2024-11-27 10:33:28
Milk,13.2,81,1069.06,2024-11-27 10:33:28
Milk,12.65,40,505.81,2024-11-27 10:33:28
Milk,21.27,35,744.58,2024-11-27 10:33:28
Eggs,7.38,91,671.56,2024-11-27 10:33:28
Vegetables,36.6,20,731.97,2024-11-27 10:33:28
Vegetables,23.21,92,2135.27,2024-11-27 10:33:28
Bread,21.64,71,1536.13,2024-11-27 10:33:28
Fruits,25.2,91,2293.49,2024-11-27 10:33:28
Bread,15.6,56,873.68,2024-11-27 10:33:28
Milk,23.58,95,2239.88,2024-11-27 10:33:28
Fruits,14.26,90,1283.01,2024-11-27 10:33:28
Bread,27.6,83,2290.47,2024-11-27 10:33:28
Milk,24.03,40,961.14,2024-11-27 10:33:28
Vegetables,38.23,23,879.26,2024-11-27 10:33:28
Bread,26.86,1,26.86,2024-11-27 10:33:28
Vegetables,30.08,3,90.24,2024-11-27 10:33:28
Vegetables,13.37,75,1002.97,2024-11-27 10:33:28
Rice,31.09,97,3015.8,2024-11-27 10:33:28
Milk,13.89,85,1180.29,2024-11-27 10:33:28
Bread,27.97,17,475.44,2024-11-27 10:33:28
Fruits,29.43,95,2795.7,2024-11-27 10:33:28
Fruits,35.9,33,1184.72,2024-11-27 10:33:28
Rice,31.63,48,1518.04,2024-11-27 10:33:28
Vegetables,36.38,9,327.38,2024-11-27 10:33:28
Milk,23.2,99,2296.97,2024-11-27 10:33:28
Bread,17.16,29,497.59,2024-11-27 10:33:28
Fruits,12.33,84,1036.12,2024-11-27 10:33:28
Eggs,6.69,92,615.1,2024-11-27 10:33:28
Vegetables,15.06,61,918.56,2024-11-27 10:33:28
Eggs,8.65,46,398.06,2024-11-27 10:33:28
Eggs,5.19,28,145.26,2024-11-27 10:33:28
Bread,28.39,30,851.55,2024-11-27 10:33:28
Eggs,7.99,38,303.58,2024-11-27 10:33:28
Bread,23.58,87,2051.39,2024-11-27 10:33:28
Fruits,34.98,6,209.86,2024-11-27 10:33:28
Vegetables,33.74,49,1653.26,2024-11-27 10:33:28
Rice,41.63,16,666.12,2024-11-27 10:33:28
Vegetables,23.25,55,1278.64,2024-11-27 10:33:28
Bread,19.69,98,1929.28,2024-11-27 10:33:28
Bread,20.75,76,1577.06,2024-11-27 10:33:28
Milk,22.53,95,2140.64,2024-11-27 10:33:28
Rice,33.42,74,2472.96,2024-11-27 10:33:28
Bread,26.81,14,375.29,2024-11-27 10:33:28
Fruits,29.69,22,653.26,2024-11-27 10:33:28
Milk,21.11,36,760.01,2024-11-27 10:33:28
Eggs,7.52,49,368.36,2024-11-27 10:33:28
Vegetables,34.45,30,1033.37,2024-11-27 10:33:28
Fruits,32.9,77,2533.14,2024-11-27 10:33:28
Milk,22.67,96,2175.87,2024-11-27 10:33:28
Eggs,10.68,66,704.8,2024-11-27 10:33:28
Milk,23.71,36,853.59,2024-11-27 10:33:28
Eggs,8.17,54,440.96,2024-11-27 10:33:28
Milk,18.54,79,1464.68,2024-11-27 10:33:28
Eggs,8.62,62,534.63,2024-11-27 10:33:28
Bread,25.85,98,2533.74,2024-11-27 10:33:28
Rice,27.47,31,851.52,2024-11-27 10:33:28
Rice,24.62,50,1231.0,2024-11-27 10:33:28
Vegetables,28.35,80,2267.89,2024-11-27 10:33:28
Fruits,44.95,61,2742.2,2024-11-27 10:33:28
Vegetables,30.36,62,1882.24,2024-11-27 10:33:28
Milk,23.4,43,1006.41,2024-11-27 10:33:28
Milk,22.2,40,887.96,2024-11-27 10:33:28
Vegetables,12.51,31,387.75,2024-11-27 10:33:28
Fruits,31.26,54,1688.07,2024-11-27 10:33:28
Bread,18.04,43,775.51,2024-11-27 10:33:28
Milk,21.68,44,953.92,2024-11-27 10:33:28
Eggs,8.32,86,715.69,2024-11-27 10:33:28
Vegetables,23.81,8,190.44,2024-11-27 10:33:28
Vegetables,7.6,96,729.93,2024-11-27 10:33:28
Vegetables,20.43,19,388.25,2024-11-27 10:33:28
Milk,20.74,89,1845.62,2024-11-27 10:33:28
Vegetables,24.87,4,99.48,2024-11-27 10:33:28
Milk,15.78,86,1357.49,2024-11-27 10:33:28
Vegetables,38.38,90,3454.51,2024-11-27 10:33:28
Eggs,11.0,86,945.65,2024-11-27 10:33:28
Vegetables,33.61,58,1949.65,2024-11-27 10:33:28
Milk,19.43,48,932.74,2024-11-27 10:33:28
Milk,10.45,83,867.07,2024-11-27 10:33:28
Milk,14.39,14,201.5,2024-11-27 10:33:28
Bread,24.25,94,2279.62,2024-11-27 10:33:28
Eggs,10.79,17,183.36,2024-11-27 10:33:28
Bread,21.96,52,1142.1,2024-11-27 10:33:28
Bread,27.77,83,2305.29,2024-11-27 10:33:28
Milk,17.0,10,170.01,2024-11-27 10:33:28
Vegetables,34.48,75,2585.75,2024-11-27 10:33:28
Eggs,9.87,93,917.57,2024-11-27 10:33:28
Rice,33.82,3,101.47,2024-11-27 10:33:28
Rice,27.31,38,1037.88,2024-11-27 10:33:28
Eggs,6.2,79,489.85,2024-11-27 10:33:28
Eggs,5.41,50,270.52,2024-11-27 10:33:28
Eggs,9.41,48,451.47,2024-11-27 10:33:28
Eggs,6.43,39,250.85,2024-11-27 10:33:28
Fruits,31.38,63,1976.79,2024-11-27 10:33:28
Bread,18.99,66,1253.49,2024-11-27 10:33:28
Rice,40.23,13,522.95,2024-11-27 10:33:28
Eggs,6.1,89,542.66,2024-11-27 10:33:28
Fruits,43.49,71,3087.73,2024-11-27 10:33:28
Eggs,11.01,78,858.52,2024-11-27 10:33:28
Fruits,27.81,6,166.86,2024-11-27 10:33:28
Rice,42.69,61,2604.06,2024-11-27 10:33:28
Eggs,6.28,10,62.76,2024-11-27 10:33:28
Bread,19.93,98,1953.5,2024-11-27 10:33:28
Milk,16.47,94,1548.4,2024-11-27 10:33:28
Eggs,11.75,21,246.72,2024-11-27 10:33:28
Fruits,42.22,61,2575.66,2024-11-27 10:33:28
Fruits,35.6,28,996.8,2024-11-27 10:33:28
Bread,21.27,54,1148.44,2024-11-27 10:33:28
Rice,24.46,40,978.54,2024-11-27 10:33:28
Bread,16.4,41,672.59,2024-11-27 10:33:28
Bread,27.43,89,2441.03,2024-11-27 10:33:28
Fruits,32.94,40,1317.51,2024-11-27 10:33:28
Bread,25.79,44,1134.87,2024-11-27 10:33:28
Fruits,31.82,6,190.89,2024-11-27 10:33:28
Eggs,10.94,91,995.12,2024-11-27 10:33:28
Rice,47.07,70,3295.15,2024-11-27 10:33:28
Milk,23.66,73,1727.45,2024-11-27 10:33:28
Milk,17.01,67,1139.86,2024-11-27 10:33:28
Rice,37.78,23,868.9,2024-11-27 10:33:28
Fruits,40.27,45,1812.22,2024-11-27 10:33:28
Milk,20.08,22,441.84,2024-11-27 10:33:28
Vegetables,23.74,83,1970.12,2024-11-27 10:33:28
Vegetables,32.61,33,1076.0,2024-11-27 10:33:28
Rice,43.62,82,3577.01,2024-11-27 10:33:28
Milk,11.11,29,322.14,2024-11-27 10:33:28
Rice,44.55,10,445.45,2024-11-27 10:33:28
Eggs,11.54,94,1085.19,2024-11-27 10:33:28
Eggs,11.0,77,846.94,2024-11-27 10:33:28
Fruits,27.97,39,1090.73,2024-11-27 10:33:28
Fruits,46.81,81,3791.57,2024-11-27 10:33:28
Rice,49.24,12,590.94,2024-11-27 10:33:28
Rice,29.21,29,847.19,2024-11-27 10:33:28
Milk,19.8,85,1682.82,2024-11-27 10:33:28
Rice,38.37,7,268.58,2024-11-27 10:33:28
Vegetables,17.43,21,365.97,2024-11-27 10:33:28
Milk,18.85,16,301.65,2024-11-27 10:33:28
Milk,17.11,96,1642.6,2024-11-27 10:33:28
Eggs,5.67,6,34.04,2024-11-27 10:33:28
Fruits,25.35,70,1774.34,2024-11-27 10:33:28
Eggs,8.46,21,177.76,2024-11-27 10:33:28
Bread,18.09,3,54.26,2024-11-27 10:33:28
Bread,24.54,17,417.16,2024-11-27 10:33:28
Fruits,47.53,60,2852.04,2024-11-27 10:33:28
Milk,21.69,87,1886.84,2024-11-27 10:33:28
Vegetables,22.6,25,564.96,2024-11-27 10:33:28
Fruits,16.92,8,135.36,2024-11-27 10:33:28
Fruits,41.39,73,3021.65,2024-11-27 10:33:28
Milk,20.68,89,1840.78,2024-11-27 10:33:28
Eggs,7.89,94,742.0,2024-11-27 10:33:28
Fruits,36.59,100,3659.44,2024-11-27 10:33:28
Milk,13.92,12,167.02,2024-11-27 10:33:28
Fruits,42.93,19,815.65,2024-11-27 10:33:28
Rice,34.87,58,2022.23,2024-11-27 10:33:28
Milk,12.11,6,72.64,2024-11-27 10:33:28
Bread,16.61,6,99.67,2024-11-27 10:33:28
Vegetables,8.44,33,278.47,2024-11-27 10:33:28
Bread,28.71,74,2124.8,2024-11-27 10:33:28
Eggs,6.65,17,113.02,2024-11-27 10:33:28
Rice,43.62,5,218.08,2024-11-27 10:33:28
Bread,15.99,31,495.62,2024-11-27 10:33:28
Fruits,21.43,97,2078.7,2024-11-27 10:33:28
Bread,18.57,24,445.7,2024-11-27 10:33:28
Eggs,5.17,2,10.34,2024-11-27 10:33:28
Bread,15.26,51,778.42,2024-11-27 10:33:28
Eggs,8.26,95,785.13,2024-11-27 10:33:28
Milk,15.57,15,233.52,2024-11-27 10:33:28
Eggs,9.18,98,899.81,2024-11-27 10:33:28
Milk,19.03,49,932.6,2024-11-27 10:33:28
Rice,39.46,8,315.69,2024-11-27 10:33:28
Vegetables,29.18,97,2830.84,2024-11-27 10:33:28
Bread,21.06,9,189.5,2024-11-27 10:33:28
Bread,24.8,13,322.44,2024-11-27 10:33:28
Vegetables,37.64,99,3726.29,2024-11-27 10:33:28
Milk,24.23,44,1066.33,2024-11-27 10:33:28
Bread,26.93,61,1642.79,2024-11-27 10:33:28
Rice,23.63,11,259.97,2024-11-27 10:33:28
Eggs,11.41,44,502.11,2024-11-27 10:33:28
Fruits,25.36,29,735.57,2024-11-27 10:33:28
Milk,14.11,27,381.02,2024-11-27 10:33:28
Milk,23.71,15,355.65,2024-11-27 10:33:28
Rice,49.95,33,1648.3,2024-11-27 10:33:28
Milk,21.21,82,1739.19,2024-11-27 10:33:28
Rice,23.29,96,2235.82,2024-11-27 10:33:28
Rice,37.51,90,3376.03,2024-11-27 10:33:28
Bread,17.97,79,1419.28,2024-11-27 10:33:28
Vegetables,17.1,4,68.38,2024-11-27 10:33:28
Bread,26.97,87,2346.32,2024-11-27 10:33:28
Bread,22.43,45,1009.35,2024-11-27 10:33:28
Bread,21.38,72,1539.2,2024-11-27 10:33:28
Vegetables,5.38,53,285.05,2024-11-27 10:33:28
Vegetables,14.9,75,1117.35,2024-11-27 10:33:28
Milk,11.18,91,1017.22,2024-11-27 10:33:28
Milk,19.18,25,479.46,2024-11-27 10:33:28
Eggs,9.37,23,215.47,2024-11-27 10:33:28
Eggs,8.58,18,154.49,2024-11-27 10:33:28
Rice,20.6,35,721.08,2024-11-27 10:33:28
Bread,27.41,37,1014.31,2024-11-27 10:33:28
Eggs,6.24,12,74.82,2024-11-27 10:33:28
Bread,23.71,84,1991.36,2024-11-27 10:33:28
Eggs,11.49,86,988.06,2024-11-27 10:33:28
Rice,37.79,100,3778.83,2024-11-27 10:33:28
Milk,14.84,67,994.42,2024-11-27 10:33:28
Rice,42.32,12,507.84,2024-11-27 10:33:28
Bread,21.49,62,1332.65,2024-11-27 10:33:28
Bread,26.16,85,2223.91,2024-11-27 10:33:28
Milk,12.76,57,727.1,2024-11-27 10:33:28
Fruits,46.71,27,1261.28,2024-11-27 10:33:28
Bread,23.0,51,1172.8,2024-11-27 10:33:28
Rice,32.24,85,2740.11,2024-11-27 10:33:28
Rice,43.08,46,1981.87,2024-11-27 10:33:28
Fruits,26.36,62,1634.1,2024-11-27 10:33:28
Eggs,8.2,74,606.94,2024-11-27 10:33:28
Eggs,8.52,37,315.41,2024-11-27 10:33:28
Eggs,5.37,47,252.23,2024-11-27 10:33:28
Milk,21.04,35,736.47,2024-11-27 10:33:28
Milk,16.23,30,486.83,2024-11-27 10:33:28
Eggs,6.88,5,34.42,2024-11-27 10:33:28
Rice,22.19,46,1020.53,2024-11-27 10:33:28
Milk,19.32,68,1313.92,2024-11-27 10:33:28
Milk,13.61,64,871.23,2024-11-27 10:33:28
Bread,20.97,8,167.8,2024-11-27 10:33:28
Vegetables,17.22,68,1171.02,2024-11-27 10:33:28
Bread,19.16,92,1762.78,2024-11-27 10:33:28
Vegetables,15.72,47,738.61,2024-11-27 10:33:28
Bread,23.28,60,1396.97,2024-11-27 10:33:28
Eggs,5.07,100,506.72,2024-11-27 10:33:28
Milk,22.1,67,1480.85,2024-11-27 10:33:28
Vegetables,39.99,37,1479.68,2024-11-27 10:33:28
Milk,21.16,49,1036.63,2024-11-27 10:33:28
Milk,11.42,63,719.26,2024-11-27 10:33:28
Eggs,7.11,100,710.5,2024-11-27 10:33:28
Vegetables,29.7,27,801.98,2024-11-27 10:33:28
Bread,21.32,28,596.87,2024-11-27 10:33:28
Fruits,18.14,39,707.48,2024-11-27 10:33:28
Eggs,6.74,5,33.71,2024-11-27 10:33:28
Vegetables,16.93,28,473.99,2024-11-27 10:33:28
Eggs,5.23,10,52.31,2024-11-27 10:33:28
Fruits,23.19,29,672.48,2024-11-27 10:33:28
